delegation/delegator_address,delegation/validator_address,delegation/shares,balance/denom,balance/amount
juno1qqrnzytacq9gah4a8697lfr45wkmrzmpc2nw0l,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,44000000.000000000000000000,ujuno,43995600
juno1qq9974hv88as6kyh4xvxcxkutrl97w89xfc47e,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,7844240.941844798780958719,ujuno,7843456
juno1qqge5vj0v523kx3e7mze6syemt6hzp0jxgu3a9,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,210.021002058863565038,ujuno,210
juno1qqje6vfxluqqfyxjglea8920z2ay04czqu63ys,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,6150000.000000000000000000,ujuno,6149385
juno1qqnmhakqvy42gtsvkzy6mfmh4feaxdprgw2dgt,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,30622050.201856921886302878,ujuno,30618988
juno1qq5ysc8vu0rgrnfdwwawrkqfk4xr5uev6e78pj,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,2000.000000000000000000,ujuno,1999
juno1qqayuwf0euwlgkqajrkny2mec7v9m4cz5vk5qf,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,20280791.000000000000000000,ujuno,20278762
juno1qqa0hlkqr4ae2aldyhdm84l4yvtw2n49l4f2z9,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,120.000000000000000000,ujuno,119
juno1qq7uz6rzytr3u5e2m6gulv9fpzkemhkyrgrw2c,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,122909042.470533382144194998,ujuno,122896751
juno1qp2xdm0f8qedr4r24lj9p88glcgzx46d7pmqah,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,21292553.000000000000000000,ujuno,21290423
juno1qptdf6x3kahemu25wszyyxydtx48uvj4359rzm,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,12001200.116797309664637920,ujuno,12000000
juno1qp59k44d9338qqc2vx4cc8rm0tnfwwvhmklkha,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,100000.000000000000000000,ujuno,99990
juno1qpac8q0ky745zmfpenc5cnn8jd24vzrn0nl8np,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,172300000.000000000000000000,ujuno,172282770
juno1qzz6awkyxr5n0suyu584s7rn84fu62fkaz3tws,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,8461841.754031372326740274,ujuno,8460995
juno1qz99lhzsl93kwduutj3rwmsvxsdns0fyt9a4ks,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,0.006238820615037332,ujuno,0
juno1qzgkayy06kg8ykkhp2aznelzhv48ue6nre5lhz,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,789499643.871609940982084984,ujuno,789420694
juno1qzte2qqtdnkfss5m78w232qf0qze82s567su6d,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,4000400.039331186533206484,ujuno,4000000
juno1qz6rp0nnwk7rcwugecw7hgfllg9ppggd3hkdv6,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,41728170.434876780121348616,ujuno,41723997
juno1qzmt9w6sxara3kmz7x9kuk80gt6ycmu9lm4th5,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,25012501.243531066802863325,ujuno,25010000
juno1qrp95clds3dk2ctdfwn35t42ezyrc9eh3anpx5,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,210.021002058640592137,ujuno,210
juno1qrxzqxj0q2jgpv9zyjytgelm0q34rnk9uxf33s,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,0.003142172906704440,ujuno,0
juno1qr2c8dcdq9r5pkvd3cq4j2r9tl26uk7g5tnqmr,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,0.004242450904067867,ujuno,0
juno1qrnrttwmezgzarvje5jj5vc4jlf02ux6ft3cym,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,19900000.000000000000000000,ujuno,19898010
juno1qyzq7gmj83t6ardnz3gkurmggwmpcrlwdu97qt,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,30000.000000000000000000,ujuno,29997
juno1qyyqykjmamxdr2m9lvm3r3470s0hcaarpug40w,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,25353000.000000000000000000,ujuno,25350464
juno1qyg8tzkhu343gq957hakfgzdt5p6n6klh08qm0,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,20000.000000000000000000,ujuno,19998
juno1qyfxc5ghde7d5vm8nq0e2nege6tkq9mgvse0e5,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,300030.002898736379172827,ujuno,300000
juno1qyndr0mu8fhdq93xqvh74dxw8wp2w86lxd6tdf,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,28411341.033071528880360729,ujuno,28408499
juno1qyhvgtqghlh69uqy6rz6ltgqmaaugye9gh8ml9,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,59628440.000000000000000000,ujuno,59622477
juno1qyapnjkkjzd9e4dwy8srlguq8cuh7yyguxcz6v,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,26800.000000000000000000,ujuno,26797
juno1q9q4exkku07xkvk3sp5hzma56r0h3yuah7k6sm,junovaloper13v4spsah85ps4vtrw07vzea37gq5la5gktlkeu,114310126.012329110069646890,ujuno,114298695
