delegation/delegator_address,delegation/validator_address,delegation/shares,balance/denom,balance/amount
juno1qn46v5ewydxla9n9l98g2n2k35kk5taqn9swxu,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,2245826.000000000000000000,ujuno,2245826
juno1q7wau2mlkqsx9medj7lhr0rdx4xmxuln5hzzur,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,3750.000000000000000000,ujuno,3750
juno1pzfsj6zf9exh65upc4204kc4asagchwfxlljz7,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,110000.000000000000000000,ujuno,110000
juno1pvanl002jfxppkglula69s089l98f2d7d9tc8s,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,1100.000000000000000000,ujuno,1100
juno1pcq9vxasmzmzhekjgt86u4742s457guj6l60ks,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,113600.000000000000000000,ujuno,113600
juno1zgsf2996vlht66cvd2gjag9e27fhanqt92avpw,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,244202124.000000000000000000,ujuno,244202124
juno1z2u0595qhew3hgrqu5rfyjtggea6grfdcf9fnn,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,2000.000000000000000000,ujuno,2000
juno1zd6kxwprjje6n9xayk9vppya6vdc2d2fszuyme,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,4100000.000000000000000000,ujuno,4100000
juno1z3dd7dhpgppnh3gls6us64wecypu2s4vx0mwum,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,1071487.000000000000000000,ujuno,1071487
juno1znxjsqgyj9z8fle4xfjkp93erk4w3wfyf78lp7,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,100.000000000000000000,ujuno,100
juno1zaertzj3cuqs0yzw4arglrukph3vyvmrhscevm,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,1787000.000000000000000000,ujuno,1787000
juno1r9x3rx3y67nuc6w58ljd3g0dq3yjde4a426fne,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,110000.000000000000000000,ujuno,110000
juno1rvfpyl3xvx6t3q4c3e6lme6nx93zxh7dyh00a2,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,10740717.000000000000000000,ujuno,10740717
juno1rn5daa82xlxn8ln24w49622wk90ykwkjcqtsrt,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,50000.000000000000000000,ujuno,50000
juno1re7lrayhd7038a2dpfx93syvk3pf678w22u990,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,500000.000000000000000000,ujuno,500000
juno1yaqnnv3wt4288jsvmk9zajpkn69v9vrgamfmkm,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,30300000.000000000000000000,ujuno,30300000
juno19ptf2m2ta49ujtq2u46m8je4d9rq0rvaumtm5f,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,137142.000000000000000000,ujuno,137142
juno19yc4dyx7m62z6v3ukc36llss88drx9x7724uvm,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,2300.000000000000000000,ujuno,2300
juno19vnhdgudhqwtttx955cfmvcsggehkxhw00gt99,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,11638767.000000000000000000,ujuno,11638767
juno19wq8hqm3f79hw86y9xp0kwruplklnthkfsqka7,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,2000.000000000000000000,ujuno,2000
