delegation/delegator_address,delegation/validator_address,delegation/shares,balance/denom,balance/amount
juno1dprq4l4t3s5lkupxk40saemez8vs0u5msy8cur,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,5500000.000000000000000000,ujuno,5500000
juno1dxrf974cpsf8mwf43kavhcsq5kgqnwtjllk64n,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,30000.000000000000000000,ujuno,30000
juno1ds0spl74p7hvxt039s9mazygrpg6f9aszspjqj,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,100000.000000000000000000,ujuno,100000
juno1dc0mltl9rf49l5r3cdzmt0c6k2qvyupnnx2m24,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1000.000000000000000000,ujuno,1000
juno1dm3jjy57q9nlvflumdvwh2ne9ejfrvdzyjtgf5,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,45286679.000000000000000000,ujuno,45286679
juno1d70ft5jj99q4em4peke5ythgcq0y9rjmu2uhs3,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,5000000.000000000000000000,ujuno,5000000
juno1wqga4v4nc77zah2n6nc9y0cdsu9hqcv4fuexkc,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,8970000.000000000000000000,ujuno,8970000
juno1w8gr5x4k4laspggdf828l9lj39wrq49v8n79hv,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1040000.000000000000000000,ujuno,1040000
juno1w8hcg9h927mg8nl3cn49l0su253kut5yhkw2mh,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1100.000000000000000000,ujuno,1100
juno1w8u9uj4ewamvl06weke4ajg063ygga9650dn07,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2100.000000000000000000,ujuno,2100
juno1wg4fx0673ch06s648j7acxukk3972s7ry5r3sm,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,3500000.000000000000000000,ujuno,3500000
juno1wsh75pr8eh64hsqzjh8ez3pmfesmqje8dg3uyv,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1040000.000000000000000000,ujuno,1040000
juno1w3vvye2t5yhw8e0w4wnp6wukdj6hexcgesm0zc,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,7500000.000000000000000000,ujuno,7500000
juno1wke3ev9ja6rxsngld75r3vppcpet94xx2xr7n9,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,600000000.000000000000000000,ujuno,600000000
juno1wcf75aujyk5hveu06ekd7pxh3waff3tm6dxkcr,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1000.000000000000000000,ujuno,1000
juno1wcjxysekhzs9j9adpvn22lqep44s8fypp0y4q4,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2000000.000000000000000000,ujuno,2000000
juno10qjquckx3ahnh830ce49ykmzms8zcapukshkzu,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,190000.000000000000000000,ujuno,190000
juno10ps0qxsp5fdlmtarlg4kws3pz5p3pd67ylckyq,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2133309.000000000000000000,ujuno,2133309
juno10z8mns7qhfsyx2uuv236gcc9lusx2jatg99w3c,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2100000.000000000000000000,ujuno,2100000
juno10g5flc25ff5j4h2rufqsnlstptfxxleyjvxqz7,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1100.000000000000000000,ujuno,1100
juno10vzpxdvvquztsy0zfvuwwuxwuu8pdguem8axz8,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,38030000.000000000000000000,ujuno,38030000
juno10ssdy88hclr6ue7e43e27j8ylypuyks0nc45a8,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1100.000000000000000000,ujuno,1100
juno104kge2e2vn8ek36req79ane80pd75x3l9k52c4,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,12400000.000000000000000000,ujuno,12400000
juno10hq3hzelq26yg50tuv9cce8h5470yzuucvdy0f,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1000.000000000000000000,ujuno,1000
juno107e4c56a7cjch7t506rn8c6qm8e7vl7gtxxu0f,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,54882404.000000000000000000,ujuno,54882404
juno10lsjtrjwyeq29daqczlumr25k7c0zpu5q4cv48,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,50000000.000000000000000000,ujuno,50000000
juno1sywqmssxxgvw5544effpqw6mn9xzdn3c7rn7hq,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,80500000.000000000000000000,ujuno,80500000
juno1s8f4j8janhnzfvks28qpeu4amnf6y3mjz4jj3y,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1040000.000000000000000000,ujuno,1040000
juno1sghqztvgjv3ug6ltpvvwwyhpt35u7hu8x9skc9,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,39017708.000000000000000000,ujuno,39017708
juno1sf7rp7rrw62me7hn89h95kjx5r559vkyzjt0y9,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2000000.000000000000000000,ujuno,2000000
juno1sw5ve7yejnyfd8h64peje4v0adj3fdpxrq8vwf,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,20000000.000000000000000000,ujuno,20000000
juno1ssjh8cs759vcj98r76ezhq5hx4nc9c6z6mlnyf,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1040000.000000000000000000,ujuno,1040000
juno1s3azk08j4883zcysqsrm588wym3jw0qch2szls,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,31627231.000000000000000000,ujuno,31627231
juno1snqy78nqqu0th3j4c84n2sp2y7hjvzt58kakls,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,450000.000000000000000000,ujuno,450000
juno1s4ek793ymr609r9mmfw82e0p063gw8f4j4d37x,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2526900000.000000000000000000,ujuno,2526900000
juno1shv4lh7ea4mmtaqfpajsych2c5kugpzx0t8822,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2000.000000000000000000,ujuno,2000
juno1sc9h4dlftwqv82utj52xfgrv0xevuwngtlg9v7,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,6134942.000000000000000000,ujuno,6134942
juno13zf4v5yup34lk8qxx99y085cj6x4nrw28ak7cf,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,153115908.000000000000000000,ujuno,153115908
juno13ycv4yp4u58xk9gghwlfjkey2y9smezpfrtpt3,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,10000.000000000000000000,ujuno,10000
juno13gkqzuu5hjdj57dzzvun6vx8582um7vtj3feze,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1040000.000000000000000000,ujuno,1040000
juno132kkk6kmxtdyhxz9prygftyvgxsdvsg0e4zyc0,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,200000000.000000000000000000,ujuno,200000000
juno13tft7xvlrv4resly00gfl6xl03f8eczuv3j6hh,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,6050000.000000000000000000,ujuno,6050000
juno13t2y0tfwx2dj94acw5aa3kau74e92ah2mtnt3c,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1040000.000000000000000000,ujuno,1040000
juno13306hrp8e9y9z8lv5h2eccupffj8kw95f8kp5y,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,130000.000000000000000000,ujuno,130000
juno134cjrzwt20e8wl6z5lkwk4kl39090agqx777kq,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1100.000000000000000000,ujuno,1100
juno13c04jkf6fdg52wjnyf7c63d9eu3d005srr4vmr,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2016963.000000000000000000,ujuno,2016963
juno13c7hv9veqzcw2w4qvmfl0mfy5qk9w9e4rgmqmt,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,380000.000000000000000000,ujuno,380000
juno13acu2gmykq658hht7x7hafhrcjlpkcrydefldw,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,200000000.000000000000000000,ujuno,200000000
juno137jtvhmhjvjhe4vlcxd9u0m4vkvummr9ffhf0w,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1000000.000000000000000000,ujuno,1000000
juno1jptglzn2j76wmz6mg5rsffdlp2k8puu9afjuta,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,327111.000000000000000000,ujuno,327111
juno1jxvdzsqxmwg6htxfefznhanr8mvryzwctqknmt,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,167018489.000000000000000000,ujuno,167018489
juno1jg8rree47r3gjx8e0auk4324z5tqg93twmwqx9,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,3105910.000000000000000000,ujuno,3105910
juno1jfcxz5ehnhujceym6r38gcfa7ll3d0kv8m2hz0,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,5341270.000000000000000000,ujuno,5341270
juno1jd686essc2jfamqkygxj06nawq3scgzvj972dy,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,15000000.000000000000000000,ujuno,15000000
juno1jwqt7qua6kklsf3f630266kmm0ftgt0c2gptxw,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,3700000.000000000000000000,ujuno,3700000
juno1j3z2lah8c4ppfez9029224a7aptmt6263x7w58,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,5940000.000000000000000000,ujuno,5940000
juno1jh3jq9ekrg688vx9s8crly0rsyfs52sumus0lp,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2022881.000000000000000000,ujuno,2022881
juno1j6xd6zs2j2uw9whyg8a54fg4leelatrhegzd3x,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,21356026.000000000000000000,ujuno,21356026
juno1jmdl7csx3hyuvevcw7gqxknrzt6qgldmfhyptj,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1030000.000000000000000000,ujuno,1030000
juno1n9p5xmqwna44tk84z7fang39lypxzu72rkgdpf,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,11115000000.000000000000000000,ujuno,11115000000
juno1nfgnxw8tsvywwew0reecwwm09md44gfp8e7xsj,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,11315000.000000000000000000,ujuno,11315000
juno1nfchrdsjv3q0u444ved2w7n8zncpdadqypuars,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,100000.000000000000000000,ujuno,100000
juno1nvxffqwj3vqq6cduu6mw0nqjhux8mk0nz2n8ws,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,15000.000000000000000000,ujuno,15000
juno1nv58tjjyqr3mz48hun55saj958xgmq890ckyyx,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1805329.000000000000000000,ujuno,1805329
juno1ndztxkrc4p7scrv8xzx32f9ma4ppy0fdkpdrzl,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,1100.000000000000000000,ujuno,1100
juno1nj2875fgqh9j6p83u05yevslefq7yxkhvd29ep,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,14376215.000000000000000000,ujuno,14376215
juno1n4ah82qp74s9qcnn0ty5xntvplgfhq7055xevr,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,20022324.000000000000000000,ujuno,20022324
juno1nkpq66v73l9903r8nslqzwr72e32hk8mr6e5k4,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,7931.000000000000000000,ujuno,7931
juno1nkp5vkek6ses8ljqvqa0rxmzzer684fvjf53r8,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,68000000.000000000000000000,ujuno,68000000
juno1ncw244665ghpztt5j3tyyfc34zpnq4m03txqwm,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2000.000000000000000000,ujuno,2000
juno1n63euespt2ljlea7gy59lam5qlt40jzssvjah4,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,5000000.000000000000000000,ujuno,5000000
juno15rdj3zvhk4r7pqrq07a2hh5nugxndzwzlgltav,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,2100.000000000000000000,ujuno,2100
juno15yfs6rvehrre8mfd7sfmqjqd4cryuemvmmg9cs,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,650000.000000000000000000,ujuno,650000
juno1595jr67gnael4x3hlzv52zhgg2vs33p6wgq0tf,junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,5031298.000000000000000000,ujuno,5031298
