delegation/delegator_address,delegation/validator_address,delegation/shares,balance/denom,balance/amount
juno1q38stsxsvg3qsh3c723ns9kc696gdkgqlyjy3r,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,5050000.000000000000000000,ujuno,5050000
juno1q3nj43a6m635g55jqr2nfln39r9732aflxxxfa,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,105000.000000000000000000,ujuno,105000
juno1q3e53slt6l0q24xqnfjze2s08lt0pdq6v2jtfv,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,33000.000000000000000000,ujuno,33000
juno1qjgghvpd8469umqfwx8yfxl86r48qtghrvvwc9,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,1493750.000000000000000000,ujuno,1493750
juno1qj0t8wctugq26gwygsr06n0eugpka25qnjxce2,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,5500000.000000000000000000,ujuno,5500000
juno1qnfmlnxflmnmejesr4j6d79klwcuhjeeuc4gs9,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,50000000.000000000000000000,ujuno,50000000
juno1qn6typ3ly5qps3q69wldx6rpd9zjalmgskdl2j,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000.000000000000000000,ujuno,10000
juno1q50kh5z29j3yd7xm44nyxglqft60vzqlq9a83r,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,4370000.000000000000000000,ujuno,4370000
juno1q4cn2vu3uh4ur3z3789waj43fp8xllan8k8tzg,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,33993750.000000000000000000,ujuno,33993750
juno1qksy9vf9p7d76qh9tmhjvenv8qu8dyr242dv7k,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,2000000.000000000000000000,ujuno,2000000
juno1qhpprl9p2534mvhwlltax5rl0ctc2afuzpzv4m,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,3000000.000000000000000000,ujuno,3000000
